id,material,density_kg_m3,volume_fraction,category,C_MPa,S_MPa,T_MPa,notes
minecraft:pitcher_crop,plant,1.0,1,plant,0,0,0,Imported effective values; preserve until issue 1B retuning
minecraft:pitcher_plant,plant,1.0,1,plant,0,0,0,Imported effective values; preserve until issue 1B retuning
minecraft:player_head,organic,76.0,1,organic,0.04020750997832717145070657344,0.01176805170097380627825558247,0.003922683900324602092751860823,Imported effective values; preserve until issue 1B retuning
minecraft:player_wall_head,organic,76.0,1,organic,0.04020750997832717145070657344,0.01176805170097380627825558247,0.003922683900324602092751860823,Imported effective values; preserve until issue 1B retuning
minecraft:podzol,soil,1200.0,1,soil,0.5001421972913867668258622550,0.1500426591874160300477586765,0.05001421972913867668258622550,Imported effective values; preserve until issue 1B retuning
minecraft:pointed_dripstone,plant,1.0,1,plant,0,0,0,Imported effective values; preserve until issue 1B retuning
minecraft:polished_andesite,stone,2650.0,1,stone,50.00049033548754057526159398,5.000441301938786517735434584,2.499730315481852683606123310,Imported effective values; preserve until issue 1B retuning
minecraft:polished_andesite_slab,stone,1325.0,1,stone,25.00024516774377028763079699,2.499730315481852683606123310,1.250355493228466917064655637,Imported effective values; preserve until issue 1B retuning
minecraft:polished_andesite_stairs,stone,1987.5,1,stone,37.49987741612811485618460150,3.750085808710319600670778947,1.875042904355159800335389473,Imported effective values; preserve until issue 1B retuning
minecraft:polished_basalt,stone,3000.0,1,stone,80.00019613419501623010463759,5.999745025546478900863971129,2.999872512773239450431985565,Imported effective values; preserve until issue 1B retuning
minecraft:polished_blackstone,stone,2900.0,1,stone,60.00039226839003246020927519,5.999745025546478900863971129,2.999872512773239450431985565,Imported effective values; preserve until issue 1B retuning
minecraft:polished_blackstone_brick_slab,stone,1450.0,1,stone,29.99970579870747565484304361,2.999872512773239450431985565,1.500426591874160300477586765,Imported effective values; preserve until issue 1B retuning
minecraft:polished_blackstone_brick_stairs,stone,2175.0,1,stone,45.00004903354875405752615940,4.500299104647399750909572329,2.249659216836159300193192182,Imported effective values; preserve until issue 1B retuning
minecraft:polished_blackstone_brick_wall,stone,1450.0,1,stone,29.99970579870747565484304361,2.999872512773239450431985565,1.500426591874160300477586765,Imported effective values; preserve until issue 1B retuning
minecraft:polished_blackstone_bricks,stone,2900.0,1,stone,60.00039226839003246020927519,5.999745025546478900863971129,2.999872512773239450431985565,Imported effective values; preserve until issue 1B retuning
minecraft:polished_blackstone_button,stone,29.0,1,stone,0.6001706367496641201910347059,0.05982092947995018191446587755,0.03040080022751566621882692138,Imported effective values; preserve until issue 1B retuning
minecraft:polished_blackstone_pressure_plate,stone,159.5,1,stone,3.299957831148071510527502917,0.3304861186023477263143442744,0.1647527238136332878955781546,Imported effective values; preserve until issue 1B retuning
minecraft:polished_blackstone_slab,stone,1450.0,1,stone,29.99970579870747565484304361,2.999872512773239450431985565,1.500426591874160300477586765,Imported effective values; preserve until issue 1B retuning
minecraft:polished_blackstone_stairs,stone,2175.0,1,stone,45.00004903354875405752615940,4.500299104647399750909572329,2.249659216836159300193192182,Imported effective values; preserve until issue 1B retuning
minecraft:polished_blackstone_wall,stone,1450.0,1,stone,29.99970579870747565484304361,2.999872512773239450431985565,1.500426591874160300477586765,Imported effective values; preserve until issue 1B retuning
minecraft:polished_cinnabar,mineral,8100.0,1,mineral,29.99970579870747565484304361,1.000284394582773533651724510,0.5001421972913867668258622550,Imported effective values; preserve until issue 1B retuning
minecraft:polished_cinnabar_slab,mineral,4050.0,1,mineral,15.00034323484127840268311579,0.5001421972913867668258622550,0.2500710986456933834129311275,Imported effective values; preserve until issue 1B retuning
minecraft:polished_cinnabar_stairs,mineral,6075.0,1,mineral,22.49953418128683645350148572,0.7502132959370801502387933824,0.3746163124809994998578027086,Imported effective values; preserve until issue 1B retuning
minecraft:polished_cinnabar_wall,mineral,4050.0,1,mineral,15.00034323484127840268311579,0.5001421972913867668258622550,0.2500710986456933834129311275,Imported effective values; preserve until issue 1B retuning
minecraft:polished_deepslate,stone,2800.0,1,stone,80.00019613419501623010463759,8.000313814712025968167420149,4.000156907356012984083710074,Imported effective values; preserve until issue 1B retuning
minecraft:polished_deepslate_slab,stone,1400.0,1,stone,39.99960773160996753979072481,4.000156907356012984083710074,1.999588118190465916780261055,Imported effective values; preserve until issue 1B retuning
minecraft:polished_deepslate_stairs,stone,2100.0,1,stone,60.00039226839003246020927519,5.999745025546478900863971129,2.999872512773239450431985565,Imported effective values; preserve until issue 1B retuning
minecraft:polished_deepslate_wall,stone,1400.0,1,stone,39.99960773160996753979072481,4.000156907356012984083710074,1.999588118190465916780261055,Imported effective values; preserve until issue 1B retuning
minecraft:polished_diorite,stone,2800.0,1,stone,50.00049033548754057526159398,5.000441301938786517735434584,2.499730315481852683606123310,Imported effective values; preserve until issue 1B retuning
minecraft:polished_diorite_slab,stone,1400.0,1,stone,25.00024516774377028763079699,2.499730315481852683606123310,1.250355493228466917064655637,Imported effective values; preserve until issue 1B retuning
minecraft:polished_diorite_stairs,stone,2100.0,1,stone,37.49987741612811485618460150,3.750085808710319600670778947,1.875042904355159800335389473,Imported effective values; preserve until issue 1B retuning
minecraft:polished_granite,stone,2700.0,1,stone,50.00049033548754057526159398,5.000441301938786517735434584,2.499730315481852683606123310,Imported effective values; preserve until issue 1B retuning
minecraft:polished_granite_slab,stone,1350.0,1,stone,25.00024516774377028763079699,2.499730315481852683606123310,1.250355493228466917064655637,Imported effective values; preserve until issue 1B retuning
minecraft:polished_granite_stairs,stone,2025.0,1,stone,37.49987741612811485618460150,3.750085808710319600670778947,1.875042904355159800335389473,Imported effective values; preserve until issue 1B retuning
minecraft:polished_sulfur,mineral,2070.0,1,mineral,9.999901932902491884947681203,0.5001421972913867668258622550,0.2000568789165547067303449020,Imported effective values; preserve until issue 1B retuning
minecraft:polished_sulfur_slab,mineral,1035.0,1,mineral,5.000441301938786517735434584,0.2500710986456933834129311275,0.1000284394582773533651724510,Imported effective values; preserve until issue 1B retuning
minecraft:polished_sulfur_stairs,mineral,1552.5,1,mineral,7.500171617420639201341557894,0.3746163124809994998578027086,0.1500426591874160300477586765,Imported effective values; preserve until issue 1B retuning
minecraft:polished_sulfur_wall,mineral,1035.0,1,mineral,5.000441301938786517735434584,0.2500710986456933834129311275,0.1000284394582773533651724510,Imported effective values; preserve until issue 1B retuning
minecraft:polished_tuff,stone,1600.0,1,stone,19.99980386580498376989536241,1.999588118190465916780261055,1.000284394582773533651724510,Imported effective values; preserve until issue 1B retuning
minecraft:polished_tuff_slab,stone,800.0,1,stone,9.999901932902491884947681203,1.000284394582773533651724510,0.5001421972913867668258622550,Imported effective values; preserve until issue 1B retuning
minecraft:polished_tuff_stairs,stone,1200.0,1,stone,15.00034323484127840268311579,1.500426591874160300477586765,0.7502132959370801502387933824,Imported effective values; preserve until issue 1B retuning
minecraft:polished_tuff_wall,stone,800.0,1,stone,9.999901932902491884947681203,1.000284394582773533651724510,0.5001421972913867668258622550,Imported effective values; preserve until issue 1B retuning
minecraft:poplar_button,wood,4.2,1,wood,0.3500995381039707367781035785,0.2500710986456933834129311275,0.1500426591874160300477586765,Imported effective values; preserve until issue 1B retuning
minecraft:poplar_door,wood,78.8,1,wood,6.562650165243059301173863157,4.687607260887899500838473684,2.812564356532739700503084210,Imported effective values; preserve until issue 1B retuning
minecraft:poplar_fence,wood,105.0,1,wood,8.749546439674024967883025566,6.249816124192172284276902257,3.750085808710319600670778947,Imported effective values; preserve until issue 1B retuning
minecraft:poplar_fence_gate,wood,105.0,1,wood,8.749546439674024967883025566,6.249816124192172284276902257,3.750085808710319600670778947,Imported effective values; preserve until issue 1B retuning
minecraft:poplar_hanging_sign,wood,12.6,1,wood,1.050298614311912210334310735,0.7502132959370801502387933824,0.4501279775622480901432760295,Imported effective values; preserve until issue 1B retuning
minecraft:poplar_log,wood_log,450.0,1,wood_log,35.00014710064626217257847819,29.99970579870747565484304361,19.99980386580498376989536241,Imported effective values; preserve until issue 1B retuning
minecraft:poplar_planks,wood,420.0,1,wood,35.00014710064626217257847819,25.00024516774377028763079699,15.00034323484127840268311579,Imported effective values; preserve until issue 1B retuning
minecraft:poplar_pressure_plate,wood,23.1,1,wood,1.925057124084298477017975699,1.374900707063773033509527219,0.8247442900432475900010787381,Imported effective values; preserve until issue 1B retuning
minecraft:poplar_sapling,plant,1.0,1,plant,0,0,0,Imported effective values; preserve until issue 1B retuning
minecraft:poplar_shelf,wood,168.0,1,wood,14.00005884025850486903139128,9.999901932902491884947681203,5.999745025546478900863971129,Imported effective values; preserve until issue 1B retuning
minecraft:poplar_sign,wood,21.0,1,wood,1.749517019544772533367329927,1.250355493228466917064655637,0.7502132959370801502387933824,Imported effective values; preserve until issue 1B retuning
minecraft:poplar_slab,wood,210.0,1,wood,17.50007355032313108628923910,12.49963224838434456855380451,7.500171617420639201341557894,Imported effective values; preserve until issue 1B retuning
minecraft:poplar_stairs,wood,315.0,1,wood,26.24961998999715605417226466,18.75042904355159800335389473,11.25025742613095880201233684,Imported effective values; preserve until issue 1B retuning
minecraft:poplar_trapdoor,wood,78.8,1,wood,6.562650165243059301173863157,4.687607260887899500838473684,2.812564356532739700503084210,Imported effective values; preserve until issue 1B retuning
minecraft:poplar_wall_hanging_sign,wood,12.6,1,wood,1.050298614311912210334310735,0.7502132959370801502387933824,0.4501279775622480901432760295,Imported effective values; preserve until issue 1B retuning
minecraft:poplar_wall_sign,wood,16.8,1,wood,1.400398152415882947112414314,1.000284394582773533651724510,0.6001706367496641201910347059,Imported effective values; preserve until issue 1B retuning
minecraft:poplar_wood,wood_log,450.0,1,wood_log,35.00014710064626217257847819,29.99970579870747565484304361,19.99980386580498376989536241,Imported effective values; preserve until issue 1B retuning
minecraft:poppy,plant,1.0,1,plant,0,0,0,Imported effective values; preserve until issue 1B retuning
minecraft:potatoes,plant,1.0,1,plant,0,0,0,Imported effective values; preserve until issue 1B retuning
minecraft:potent_sulfur,mineral,2070.0,1,mineral,9.999901932902491884947681203,0.5001421972913867668258622550,0.2000568789165547067303449020,Imported effective values; preserve until issue 1B retuning
minecraft:potted_acacia_sapling,plant,8.0,1,plant,0,0,0,Imported effective values; preserve until issue 1B retuning
minecraft:potted_allium,plant,8.0,1,plant,0,0,0,Imported effective values; preserve until issue 1B retuning
minecraft:potted_azalea_bush,plant,8.0,1,plant,0,0,0,Imported effective values; preserve until issue 1B retuning
minecraft:potted_azure_bluet,plant,8.0,1,plant,0,0,0,Imported effective values; preserve until issue 1B retuning
